Unnamed: 0,id_local,descripcion,estado,fecha_alta,fecha_baja,fecha_ultima_modificacion,id_planta,descripcion_numerica,cod_sector,id_mostrador,cod_dominio,id_usuario,id_sector,ambito
2149,1773,Consultorio 4,A,2018-02-01 15:11:28,,2018-02-01 15:11:28,1769,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2150,2289,Consultorio 37,A,2018-05-29 16:09:49,,2018-06-29 16:23:23,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2151,2290,Consultorio 38,A,2018-05-29 16:10:13,,2018-06-29 16:23:14,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2152,2291,Consultorio 39,A,2018-05-29 16:10:36,,2018-06-29 16:23:05,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2153,1318,CONSUL 1,A,2018-01-12 13:57:01,,2018-01-12 13:57:01,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2154,1319,CONSUL 2,A,2018-01-12 13:58:12,,2018-01-12 13:58:12,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2155,1320,CONSUL 3,A,2018-01-12 13:58:49,,2018-01-12 13:58:49,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2156,1321,CONSUL 4,A,2018-01-12 13:59:22,,2018-01-12 13:59:22,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2157,1322,CONSUL 5,A,2018-01-12 14:00:00,,2018-01-12 14:00:00,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2158,1323,CONSUL 6,A,2018-01-12 14:00:41,,2018-01-12 14:00:41,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2159,1324,CONSUL 7,A,2018-01-12 14:01:22,,2018-01-12 14:01:22,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2160,1325,CONSUL 8,A,2018-01-12 14:01:55,,2018-01-12 14:01:55,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2161,1326,CONSUL 9,A,2018-01-12 14:02:32,,2018-01-12 14:02:32,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2162,1327,CONSUL 10,A,2018-01-12 14:03:13,,2018-01-12 14:03:13,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2163,1328,CONSUL 11,A,2018-01-12 14:03:59,,2018-01-12 14:03:59,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2164,1329,CONSUL 12,A,2018-01-12 14:04:37,,2018-01-12 14:04:37,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2165,1330,CONSUL 13,A,2018-01-12 14:05:30,,2018-01-12 14:05:30,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2166,1331,CONSUL 13,A,2018-01-12 14:06:09,,2018-01-12 14:06:09,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2167,1332,CONSUL 14,A,2018-01-12 14:06:47,,2018-01-12 14:06:47,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2168,5987,Terapia Intermedia 2,A,2020-05-05 12:07:14,,2020-05-05 12:07:14,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2169,5992,Terapia Intermedia 1,A,2020-05-05 12:07:14,,2020-05-05 12:07:14,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2170,5997,Terapia Intensiva,A,2020-05-05 12:07:15,,2020-05-05 12:07:15,1317,,,,2.16.840.1.113883.2.10.27,1,,otros
2171,5683,CEM 3 Habitación 142,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2172,5686,CEM 3 Habitación 138,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2173,5689,CEM 3 Habitación 139,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2174,5692,CEM 3 Habitación 136,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2175,5695,CEM 3 Habitación 137,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2176,5698,CEM 3 Habitación 134,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2177,5701,CEM 3 Habitación 135,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2178,5704,CEM 1 Habitación 112,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2179,5707,CEM 3 Habitación 133,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2180,5710,CEM 1 Habitación 110,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2181,5713,CEM 1 Habitación 111,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2182,5716,CEM 2 Habitación 120,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2183,5719,CEM 2 Habitación 121,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2184,5722,CEM 2 Habitación 122,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2185,5725,CEM 2 Habitación 123,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2186,5728,CEM 2 Habitación 124,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2187,5731,CEM 2 Habitación 125,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2188,5734,CEM 3 Habitación 140,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2189,5737,CEM 3 Habitación 130,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2190,5740,CEM 3 Habitación 131,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2191,5743,CEM 3 Habitación 132,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2192,5746,CEM 1 Habitación 109,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2193,5749,CEM 1 Habitación 108,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2194,5752,CEM 1 Habitación 105,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2195,5755,CEM 1 Habitación 104,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2196,5758,CEM 1 Habitación 107,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2197,5761,CEM 1 Habitación 106,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2198,5764,CEM 1 Habitación 101,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2199,5767,CEM 1 Habitación 100,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2200,5769,CEM 1 Habitación 103,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2201,5772,CEM 1 Habitación 102,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2202,5775,CEM 2 Habitación 115,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2203,5778,CEM 2 Habitación 114,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2204,5781,CEM 2 Habitación 117,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2205,5784,CEM 2 Habitación 116,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2206,5787,CEM 2 Habitación 119,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2207,5790,CEM 2 Habitación 118,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2208,5793,CEM 3 Habitación 129,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,,otros
2209,5796,CEM 6 Habitación 236,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2210,5799,CEM 6 Habitación 234,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2211,5803,CEM 6 Habitación 235,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2212,5806,CEM 5 Habitación 220,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2213,5809,CEM 5 Habitación 221,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2214,5812,CEM 5 Habitación 222,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2215,5815,CEM 5 Habitación 223,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2216,5818,CEM 6 Habitación 230,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2217,5821,CEM 6 Habitación 231,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2218,5824,CEM 6 Habitación 232,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2219,5827,CEM 6 Habitación 233,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2220,5830,CEM 6 Habitación 237,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2221,5833,CEM 4 Habitación 203,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2222,5836,CEM 4 Habitación 202,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2223,5838,CEM 4 Habitación 201,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2224,5841,CEM 4 Habitación 200,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2225,2277,Consultorio 13,A,2018-05-29 15:38:21,,2018-05-29 15:38:21,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2226,2278,Consultorio 14,A,2018-05-29 15:38:54,,2018-05-29 15:38:54,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2227,2279,Consultorio 27,A,2018-05-29 15:40:31,,2018-06-29 16:26:37,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2228,2280,Consultorio 28,A,2018-05-29 15:40:55,,2018-06-29 16:26:27,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2229,2281,Consultorio 29,A,2018-05-29 15:41:22,,2018-06-29 16:26:19,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2230,2282,Consultorio 30,A,2018-05-29 15:41:44,,2018-06-29 16:26:09,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2231,2283,Consultorio 31,A,2018-05-29 15:42:13,,2018-06-29 16:25:59,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2232,2284,Consultorio 32,A,2018-05-29 15:43:02,,2018-06-29 16:25:49,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2233,2285,Consultorio 33,A,2018-05-29 16:07:37,,2018-06-29 16:25:39,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2234,2286,Consultorio 34,A,2018-05-29 16:08:08,,2018-06-29 16:23:58,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2235,2287,Consultorio 35,A,2018-05-29 16:08:53,,2018-06-29 16:23:42,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2236,2288,Consultorio 36,A,2018-05-29 16:09:11,,2018-06-29 16:23:33,1303,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2237,5844,CEM 4 Habitación 207,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2238,5847,CEM 4 Habitación 206,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2239,5850,CEM 4 Habitación 205,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2240,5853,CEM 4 Habitación 204,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2241,5856,CEM 4 Habitación 209,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2242,5859,CEM 4 Habitación 208,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2243,5862,CEM 5 Habitación 215,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2244,5865,CEM 5 Habitación 214,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2245,5868,CEM 5 Habitación 217,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2246,5871,CEM 5 Habitación 216,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2247,5874,CEM 5 Habitación 219,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2248,5877,CEM 5 Habitación 218,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2249,5880,CEM 6 Habitación 229,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2250,5884,CEM 6 Habitación 228,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2251,5887,CEM 6 Habitación 240,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2252,5890,CEM 4 Habitación 210,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2253,5893,CEM 4 Habitación 211,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2254,5896,CEM 4 Habitación 212,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,,otros
2255,5899,CEM 7 Habitación 305,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2256,5903,CEM 7 Habitación 304,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2257,5906,CEM 7 Habitación 307,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2258,5910,CEM 7 Habitación 306,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2259,5913,CEM 7 Habitación 301,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2260,5916,CEM 7 Habitación 310,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2261,5919,CEM 7 Habitación 303,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2262,5922,CEM 7 Habitación 302,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2263,5925,CEM 7 Habitación 311,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2264,5928,CEM 7 Habitación 309,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2265,5931,CEM 7 Habitación 308,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2266,5934,Internación Adicional Pediatría,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2267,5953,Neonatología Alto Riesgo,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2268,5966,CEM 7 Habitación 315,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2269,5969,CEM 7 Habitación 312,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,,otros
2270,5667,UCO Cirugía Cardiovascular,A,2020-05-05 12:07:03,,2020-05-05 12:07:03,1345,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
2271,1364,Guardia,A,2018-01-23 15:32:56,,2018-01-29 12:59:56,1362,,,,2.16.840.1.113883.2.10.27,1,,guardia
2272,1365,Consultorio 1,A,2018-01-23 16:02:10,,2018-01-29 12:56:25,1362,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2273,1366,Consultorio 2,A,2018-01-23 16:04:20,,2018-01-29 12:56:33,1362,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2274,1367,Consultorio 3,A,2018-01-23 16:05:05,,2018-01-29 12:56:41,1362,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2275,1368,Consultorio 4,A,2018-01-23 16:05:40,,2018-01-29 12:56:49,1362,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2276,1369,Consultorio 6,A,2018-01-23 16:06:23,,2018-01-29 12:56:57,1362,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2277,1370,Consultorio 7,A,2018-01-23 16:08:22,,2018-01-29 12:57:06,1362,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2278,1371,Consultorio 8,A,2018-01-23 16:09:07,,2018-01-29 12:57:13,1362,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2279,1385,Deposito de Farmacia ,A,2018-01-23 16:22:34,,2018-01-23 16:22:34,1362,,,,2.16.840.1.113883.2.10.27,1,,otros
2280,1650,Consultorio 5,A,2018-01-29 12:56:02,,2018-01-29 12:56:02,1362,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2281,1372,Consultorio 9,A,2018-01-23 16:09:51,,2018-01-29 12:57:21,1363,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2282,1373,Consultorio 10,A,2018-01-23 16:10:37,,2018-01-29 12:57:28,1363,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2283,1374,Consultorio 11,A,2018-01-23 16:13:28,,2018-01-29 12:57:35,1363,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2284,1375,Consultorio 12,A,2018-01-23 16:13:56,,2018-01-29 12:57:42,1363,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2285,1376,Consultorio 13,A,2018-01-23 16:15:44,,2018-01-29 12:57:49,1363,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2286,1377,Consultorio 14,A,2018-01-23 16:16:19,,2018-01-29 12:57:56,1363,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2287,1378,Consultorio 15,A,2018-01-23 16:17:12,,2018-01-29 12:58:07,1363,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2288,1379,Consultorio 16,A,2018-01-23 16:17:36,,2018-01-29 12:58:15,1363,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2289,1380,Consultorio 17,A,2018-01-23 16:18:43,,2018-01-29 12:58:23,1363,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2290,1381,Consultorio 18,A,2018-01-23 16:19:10,,2018-01-29 12:58:49,1363,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2291,1382,Consultorio 19,A,2018-01-23 16:19:39,,2018-01-29 12:58:42,1363,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2292,1383,Consultorio 20,A,2018-01-23 16:20:06,,2018-01-29 12:58:58,1363,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2293,1384,Jefatura,A,2018-01-23 16:20:52,,2018-01-29 13:00:36,1363,,,,2.16.840.1.113883.2.10.27,1,,administracion
2294,1389,Admision,A,2018-01-23 16:40:12,,2018-01-23 16:40:12,1388,,,,2.16.840.1.113883.2.10.27,1,,otros
2295,1390,Administración,A,2018-01-23 16:42:25,,2018-01-23 16:42:25,1388,,,,2.16.840.1.113883.2.10.27,1,,otros
2296,1391,Consultorio 1,A,2018-01-23 16:42:57,,2018-01-23 16:42:57,1388,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2297,1392,Consultorio 2,A,2018-01-23 16:43:38,,2018-01-23 16:43:38,1388,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2298,1393,Consultorio 3,A,2018-01-23 16:44:04,,2018-01-23 16:44:04,1388,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2299,1394,Consultorio 4,A,2018-01-23 16:44:36,,2018-01-23 16:44:36,1388,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2300,1395,Consultorio 5,A,2018-01-23 16:45:01,,2018-01-23 16:45:01,1388,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2301,1396,Consultorio 6,A,2018-01-23 16:45:33,,2018-01-23 16:45:33,1388,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2302,1397,Consultorio 7,A,2018-01-23 16:46:03,,2018-01-23 16:46:03,1388,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2303,1398,Consultorio 8,A,2018-01-23 16:46:42,,2018-01-23 16:46:42,1388,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2304,1399,Consultorio 9,A,2018-01-23 16:47:15,,2018-01-23 16:47:15,1388,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2305,1400,Baño Damas,A,2018-01-23 16:55:29,,2018-01-23 16:55:29,1388,,,,2.16.840.1.113883.2.10.27,1,,otros
2306,1401,Baño Caballeros,A,2018-01-23 16:55:46,,2018-01-23 16:55:46,1388,,,,2.16.840.1.113883.2.10.27,1,,otros
2307,1402,Baño Profesionales Damas,A,2018-01-23 16:56:20,,2018-01-30 16:43:15,1388,,,,2.16.840.1.113883.2.10.27,1,,otros
2308,1403,Cocina ,A,2018-01-23 16:56:42,,2018-01-23 16:56:42,1388,,,,2.16.840.1.113883.2.10.27,1,,otros
2309,1404,Baño Profesionales Hombres,A,2018-01-23 16:57:51,,2018-01-23 16:57:51,1388,,,,2.16.840.1.113883.2.10.27,1,,otros
2310,1405,Sala de Espera,A,2018-01-23 16:58:42,,2018-01-23 16:58:42,1388,,,,2.16.840.1.113883.2.10.27,1,,internacion
2311,1446,Enfermeria,A,2018-01-25 14:23:36,,2018-01-25 16:17:48,1388,,,,2.16.840.1.113883.2.10.27,1,,otros
2312,1447,Farmacia,A,2018-01-25 14:24:22,,2018-01-25 14:24:22,1388,,,,2.16.840.1.113883.2.10.27,1,,otros
2313,1448,Direccion,A,2018-01-25 14:25:04,,2018-01-25 14:25:04,1388,,,,2.16.840.1.113883.2.10.27,1,,otros
2314,1409,Admision,A,2018-01-23 17:38:12,,2018-01-23 17:38:12,1408,,,,2.16.840.1.113883.2.10.27,1,,otros
2315,1410,Administracion,A,2018-01-23 17:39:53,,2018-01-23 17:39:53,1408,,,,2.16.840.1.113883.2.10.27,1,,administracion
2316,1411,Deposito,A,2018-01-23 17:41:26,,2018-01-23 17:41:26,1408,,,,2.16.840.1.113883.2.10.27,1,,otros
2317,1412,Office,A,2018-01-23 17:42:41,,2018-01-23 17:42:41,1408,,,,2.16.840.1.113883.2.10.27,1,,otros
2318,1413,Vestuario,A,2018-01-23 17:43:04,,2018-01-23 17:43:04,1408,,,,2.16.840.1.113883.2.10.27,1,,otros
2319,2658,Consultorio 162,A,2018-06-01 16:22:31,,2018-06-01 16:23:33,1133,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2320,2661,Consultorio 163,A,2018-06-01 16:24:55,,2018-06-01 16:24:55,1133,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2321,2517,Consultorio 201,A,2018-05-31 16:28:00,,2018-05-31 16:28:00,1134,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2322,2520,Consultorio 202,A,2018-05-31 16:29:16,,2018-05-31 16:29:16,1134,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2323,2523,Consultorio 203,A,2018-05-31 16:30:49,,2018-05-31 16:30:49,1134,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2324,2526,Consultorio 204,A,2018-05-31 16:31:47,,2018-05-31 16:31:47,1134,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
