id_local,descripcion,estado,fecha_alta,fecha_baja,fecha_ultima_modificacion,id_planta,descripcion_numerica,cod_sector,id_mostrador,cod_dominio,id_usuario,id_sector
5713,CEM 1 Habitación 111,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5716,CEM 2 Habitación 120,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5719,CEM 2 Habitación 121,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5722,CEM 2 Habitación 122,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5725,CEM 2 Habitación 123,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5728,CEM 2 Habitación 124,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5731,CEM 2 Habitación 125,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5734,CEM 3 Habitación 140,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5737,CEM 3 Habitación 130,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5740,CEM 3 Habitación 131,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5743,CEM 3 Habitación 132,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5746,CEM 1 Habitación 109,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5749,CEM 1 Habitación 108,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5752,CEM 1 Habitación 105,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5755,CEM 1 Habitación 104,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5758,CEM 1 Habitación 107,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5761,CEM 1 Habitación 106,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5764,CEM 1 Habitación 101,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5767,CEM 1 Habitación 100,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5769,CEM 1 Habitación 103,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5772,CEM 1 Habitación 102,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5775,CEM 2 Habitación 115,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5778,CEM 2 Habitación 114,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5781,CEM 2 Habitación 117,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5784,CEM 2 Habitación 116,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5787,CEM 2 Habitación 119,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5790,CEM 2 Habitación 118,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5793,CEM 3 Habitación 129,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1336,,,,2.16.840.1.113883.2.10.27,4,
5796,CEM 6 Habitación 236,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5799,CEM 6 Habitación 234,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5803,CEM 6 Habitación 235,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5806,CEM 5 Habitación 220,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5809,CEM 5 Habitación 221,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5812,CEM 5 Habitación 222,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5815,CEM 5 Habitación 223,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5818,CEM 6 Habitación 230,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5821,CEM 6 Habitación 231,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5824,CEM 6 Habitación 232,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5827,CEM 6 Habitación 233,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5830,CEM 6 Habitación 237,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5833,CEM 4 Habitación 203,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5836,CEM 4 Habitación 202,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5838,CEM 4 Habitación 201,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5841,CEM 4 Habitación 200,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
2277,Consultorio 13,A,2018-05-29 15:38:21,,2018-05-29 15:38:21,1303,,,,2.16.840.1.113883.2.10.27,1,
2278,Consultorio 14,A,2018-05-29 15:38:54,,2018-05-29 15:38:54,1303,,,,2.16.840.1.113883.2.10.27,1,
2279,Consultorio 27,A,2018-05-29 15:40:31,,2018-06-29 16:26:37,1303,,,,2.16.840.1.113883.2.10.27,1,
2280,Consultorio 28,A,2018-05-29 15:40:55,,2018-06-29 16:26:27,1303,,,,2.16.840.1.113883.2.10.27,1,
2281,Consultorio 29,A,2018-05-29 15:41:22,,2018-06-29 16:26:19,1303,,,,2.16.840.1.113883.2.10.27,1,
2282,Consultorio 30,A,2018-05-29 15:41:44,,2018-06-29 16:26:09,1303,,,,2.16.840.1.113883.2.10.27,1,
2283,Consultorio 31,A,2018-05-29 15:42:13,,2018-06-29 16:25:59,1303,,,,2.16.840.1.113883.2.10.27,1,
2284,Consultorio 32,A,2018-05-29 15:43:02,,2018-06-29 16:25:49,1303,,,,2.16.840.1.113883.2.10.27,1,
2285,Consultorio 33,A,2018-05-29 16:07:37,,2018-06-29 16:25:39,1303,,,,2.16.840.1.113883.2.10.27,1,
2286,Consultorio 34,A,2018-05-29 16:08:08,,2018-06-29 16:23:58,1303,,,,2.16.840.1.113883.2.10.27,1,
2287,Consultorio 35,A,2018-05-29 16:08:53,,2018-06-29 16:23:42,1303,,,,2.16.840.1.113883.2.10.27,1,
2288,Consultorio 36,A,2018-05-29 16:09:11,,2018-06-29 16:23:33,1303,,,,2.16.840.1.113883.2.10.27,1,
5844,CEM 4 Habitación 207,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5847,CEM 4 Habitación 206,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5850,CEM 4 Habitación 205,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5853,CEM 4 Habitación 204,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5856,CEM 4 Habitación 209,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5859,CEM 4 Habitación 208,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5862,CEM 5 Habitación 215,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5865,CEM 5 Habitación 214,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5868,CEM 5 Habitación 217,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5871,CEM 5 Habitación 216,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5874,CEM 5 Habitación 219,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5877,CEM 5 Habitación 218,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5880,CEM 6 Habitación 229,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5884,CEM 6 Habitación 228,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5887,CEM 6 Habitación 240,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5890,CEM 4 Habitación 210,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5893,CEM 4 Habitación 211,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5896,CEM 4 Habitación 212,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1337,,,,2.16.840.1.113883.2.10.27,4,
5899,CEM 7 Habitación 305,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5903,CEM 7 Habitación 304,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5906,CEM 7 Habitación 307,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5910,CEM 7 Habitación 306,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5913,CEM 7 Habitación 301,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5916,CEM 7 Habitación 310,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5919,CEM 7 Habitación 303,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5922,CEM 7 Habitación 302,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5925,CEM 7 Habitación 311,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5928,CEM 7 Habitación 309,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5931,CEM 7 Habitación 308,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5934,Internación Adicional Pediatría,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5953,Neonatología Alto Riesgo,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5966,CEM 7 Habitación 315,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5969,CEM 7 Habitación 312,B,2020-05-05 00:00:00,2020-06-02,2020-06-02 00:00:00,1338,,,,2.16.840.1.113883.2.10.27,4,
5667,UCO Cirugía Cardiovascular,A,2020-05-05 12:07:03,,2020-05-05 12:07:03,1345,,,,2.16.840.1.113883.2.10.27,1,
1364,Guardia,A,2018-01-23 15:32:56,,2018-01-29 12:59:56,1362,,,,2.16.840.1.113883.2.10.27,1,
1365,Consultorio 1,A,2018-01-23 16:02:10,,2018-01-29 12:56:25,1362,,,,2.16.840.1.113883.2.10.27,1,
1366,Consultorio 2,A,2018-01-23 16:04:20,,2018-01-29 12:56:33,1362,,,,2.16.840.1.113883.2.10.27,1,
1367,Consultorio 3,A,2018-01-23 16:05:05,,2018-01-29 12:56:41,1362,,,,2.16.840.1.113883.2.10.27,1,
1368,Consultorio 4,A,2018-01-23 16:05:40,,2018-01-29 12:56:49,1362,,,,2.16.840.1.113883.2.10.27,1,
1369,Consultorio 6,A,2018-01-23 16:06:23,,2018-01-29 12:56:57,1362,,,,2.16.840.1.113883.2.10.27,1,
1370,Consultorio 7,A,2018-01-23 16:08:22,,2018-01-29 12:57:06,1362,,,,2.16.840.1.113883.2.10.27,1,
1371,Consultorio 8,A,2018-01-23 16:09:07,,2018-01-29 12:57:13,1362,,,,2.16.840.1.113883.2.10.27,1,
1385,Deposito de Farmacia ,A,2018-01-23 16:22:34,,2018-01-23 16:22:34,1362,,,,2.16.840.1.113883.2.10.27,1,
1650,Consultorio 5,A,2018-01-29 12:56:02,,2018-01-29 12:56:02,1362,,,,2.16.840.1.113883.2.10.27,1,
1372,Consultorio 9,A,2018-01-23 16:09:51,,2018-01-29 12:57:21,1363,,,,2.16.840.1.113883.2.10.27,1,
1373,Consultorio 10,A,2018-01-23 16:10:37,,2018-01-29 12:57:28,1363,,,,2.16.840.1.113883.2.10.27,1,
1374,Consultorio 11,A,2018-01-23 16:13:28,,2018-01-29 12:57:35,1363,,,,2.16.840.1.113883.2.10.27,1,
1375,Consultorio 12,A,2018-01-23 16:13:56,,2018-01-29 12:57:42,1363,,,,2.16.840.1.113883.2.10.27,1,
1376,Consultorio 13,A,2018-01-23 16:15:44,,2018-01-29 12:57:49,1363,,,,2.16.840.1.113883.2.10.27,1,
1377,Consultorio 14,A,2018-01-23 16:16:19,,2018-01-29 12:57:56,1363,,,,2.16.840.1.113883.2.10.27,1,
1378,Consultorio 15,A,2018-01-23 16:17:12,,2018-01-29 12:58:07,1363,,,,2.16.840.1.113883.2.10.27,1,
1379,Consultorio 16,A,2018-01-23 16:17:36,,2018-01-29 12:58:15,1363,,,,2.16.840.1.113883.2.10.27,1,
1380,Consultorio 17,A,2018-01-23 16:18:43,,2018-01-29 12:58:23,1363,,,,2.16.840.1.113883.2.10.27,1,
1381,Consultorio 18,A,2018-01-23 16:19:10,,2018-01-29 12:58:49,1363,,,,2.16.840.1.113883.2.10.27,1,
1382,Consultorio 19,A,2018-01-23 16:19:39,,2018-01-29 12:58:42,1363,,,,2.16.840.1.113883.2.10.27,1,
1383,Consultorio 20,A,2018-01-23 16:20:06,,2018-01-29 12:58:58,1363,,,,2.16.840.1.113883.2.10.27,1,
1384,Jefatura,A,2018-01-23 16:20:52,,2018-01-29 13:00:36,1363,,,,2.16.840.1.113883.2.10.27,1,
1389,Admision,A,2018-01-23 16:40:12,,2018-01-23 16:40:12,1388,,,,2.16.840.1.113883.2.10.27,1,
1390,Administración,A,2018-01-23 16:42:25,,2018-01-23 16:42:25,1388,,,,2.16.840.1.113883.2.10.27,1,
1391,Consultorio 1,A,2018-01-23 16:42:57,,2018-01-23 16:42:57,1388,,,,2.16.840.1.113883.2.10.27,1,
1392,Consultorio 2,A,2018-01-23 16:43:38,,2018-01-23 16:43:38,1388,,,,2.16.840.1.113883.2.10.27,1,
1393,Consultorio 3,A,2018-01-23 16:44:04,,2018-01-23 16:44:04,1388,,,,2.16.840.1.113883.2.10.27,1,
1394,Consultorio 4,A,2018-01-23 16:44:36,,2018-01-23 16:44:36,1388,,,,2.16.840.1.113883.2.10.27,1,
1395,Consultorio 5,A,2018-01-23 16:45:01,,2018-01-23 16:45:01,1388,,,,2.16.840.1.113883.2.10.27,1,
1396,Consultorio 6,A,2018-01-23 16:45:33,,2018-01-23 16:45:33,1388,,,,2.16.840.1.113883.2.10.27,1,
1397,Consultorio 7,A,2018-01-23 16:46:03,,2018-01-23 16:46:03,1388,,,,2.16.840.1.113883.2.10.27,1,
1398,Consultorio 8,A,2018-01-23 16:46:42,,2018-01-23 16:46:42,1388,,,,2.16.840.1.113883.2.10.27,1,
1399,Consultorio 9,A,2018-01-23 16:47:15,,2018-01-23 16:47:15,1388,,,,2.16.840.1.113883.2.10.27,1,
1400,Baño Damas,A,2018-01-23 16:55:29,,2018-01-23 16:55:29,1388,,,,2.16.840.1.113883.2.10.27,1,
1401,Baño Caballeros,A,2018-01-23 16:55:46,,2018-01-23 16:55:46,1388,,,,2.16.840.1.113883.2.10.27,1,
1402,Baño Profesionales Damas,A,2018-01-23 16:56:20,,2018-01-30 16:43:15,1388,,,,2.16.840.1.113883.2.10.27,1,
1403,Cocina ,A,2018-01-23 16:56:42,,2018-01-23 16:56:42,1388,,,,2.16.840.1.113883.2.10.27,1,
1404,Baño Profesionales Hombres,A,2018-01-23 16:57:51,,2018-01-23 16:57:51,1388,,,,2.16.840.1.113883.2.10.27,1,
1405,Sala de Espera,A,2018-01-23 16:58:42,,2018-01-23 16:58:42,1388,,,,2.16.840.1.113883.2.10.27,1,
1446,Enfermeria,A,2018-01-25 14:23:36,,2018-01-25 16:17:48,1388,,,,2.16.840.1.113883.2.10.27,1,
1447,Farmacia,A,2018-01-25 14:24:22,,2018-01-25 14:24:22,1388,,,,2.16.840.1.113883.2.10.27,1,
1448,Direccion,A,2018-01-25 14:25:04,,2018-01-25 14:25:04,1388,,,,2.16.840.1.113883.2.10.27,1,
1409,Admision,A,2018-01-23 17:38:12,,2018-01-23 17:38:12,1408,,,,2.16.840.1.113883.2.10.27,1,
1410,Administracion,A,2018-01-23 17:39:53,,2018-01-23 17:39:53,1408,,,,2.16.840.1.113883.2.10.27,1,
1411,Deposito,A,2018-01-23 17:41:26,,2018-01-23 17:41:26,1408,,,,2.16.840.1.113883.2.10.27,1,
1412,Office,A,2018-01-23 17:42:41,,2018-01-23 17:42:41,1408,,,,2.16.840.1.113883.2.10.27,1,
1413,Vestuario,A,2018-01-23 17:43:04,,2018-01-23 17:43:04,1408,,,,2.16.840.1.113883.2.10.27,1,
2658,Consultorio 162,A,2018-06-01 16:22:31,,2018-06-01 16:23:33,1133,,,,2.16.840.1.113883.2.10.27,1,
2661,Consultorio 163,A,2018-06-01 16:24:55,,2018-06-01 16:24:55,1133,,,,2.16.840.1.113883.2.10.27,1,
2517,Consultorio 201,A,2018-05-31 16:28:00,,2018-05-31 16:28:00,1134,,,,2.16.840.1.113883.2.10.27,1,
2520,Consultorio 202,A,2018-05-31 16:29:16,,2018-05-31 16:29:16,1134,,,,2.16.840.1.113883.2.10.27,1,
2523,Consultorio 203,A,2018-05-31 16:30:49,,2018-05-31 16:30:49,1134,,,,2.16.840.1.113883.2.10.27,1,
2526,Consultorio 204,A,2018-05-31 16:31:47,,2018-05-31 16:31:47,1134,,,,2.16.840.1.113883.2.10.27,1,
2528,Consultorio 205,A,2018-05-31 16:33:18,,2018-05-31 16:33:18,1134,,,,2.16.840.1.113883.2.10.27,1,
2532,Consultorio 206,A,2018-05-31 16:35:00,,2018-05-31 16:35:00,1134,,,,2.16.840.1.113883.2.10.27,1,
2533,Consultorio 207,A,2018-05-31 16:35:46,,2018-05-31 16:35:46,1134,,,,2.16.840.1.113883.2.10.27,1,
2535,Consultorio 208 / 209,A,2018-05-31 16:36:52,,2018-05-31 16:36:52,1134,,,,2.16.840.1.113883.2.10.27,1,
2536,Consultorio 256 / 257,A,2018-05-31 16:38:21,,2018-05-31 16:38:21,1134,,,,2.16.840.1.113883.2.10.27,1,
2537,Consultorio 210,A,2018-05-31 16:39:15,,2018-05-31 16:39:15,1134,,,,2.16.840.1.113883.2.10.27,1,
2538,Consultorio 211,A,2018-05-31 16:39:59,,2018-05-31 16:39:59,1134,,,,2.16.840.1.113883.2.10.27,1,
2540,Consultorio 212,A,2018-05-31 16:40:44,,2018-05-31 16:40:44,1134,,,,2.16.840.1.113883.2.10.27,1,
2543,Consultorio 255,A,2018-05-31 16:43:01,,2018-05-31 16:43:01,1134,,,,2.16.840.1.113883.2.10.27,1,
2545,Consultorio 213,A,2018-05-31 16:44:52,,2018-05-31 16:44:52,1134,,,,2.16.840.1.113883.2.10.27,1,
2565,Consultorio 214,A,2018-05-31 17:09:06,,2018-05-31 17:09:06,1134,,,,2.16.840.1.113883.2.10.27,1,
2566,Consultorio 215,A,2018-05-31 17:10:02,,2018-05-31 17:10:02,1134,,,,2.16.840.1.113883.2.10.27,1,
2571,Consultorio 216,A,2018-05-31 17:15:41,,2018-05-31 17:15:41,1134,,,,2.16.840.1.113883.2.10.27,1,
2573,Consultorio 217,A,2018-05-31 17:17:39,,2018-05-31 17:17:39,1134,,,,2.16.840.1.113883.2.10.27,1,
2577,Consultorio 219,A,2018-05-31 17:19:53,,2018-05-31 17:19:53,1134,,,,2.16.840.1.113883.2.10.27,1,
2583,Consultorio 220,A,2018-05-31 17:22:46,,2018-05-31 17:22:46,1134,,,,2.16.840.1.113883.2.10.27,1,
2586,Consultorio 251,A,2018-05-31 17:26:49,,2018-05-31 17:26:49,1134,,,,2.16.840.1.113883.2.10.27,1,
2587,Consultorio 252,A,2018-05-31 17:27:34,,2018-05-31 17:27:34,1134,,,,2.16.840.1.113883.2.10.27,1,
2588,Consultorio 253,A,2018-05-31 17:28:16,,2018-05-31 17:28:16,1134,,,,2.16.840.1.113883.2.10.27,1,
2590,Consultorio 254,A,2018-05-31 17:29:07,,2018-05-31 17:29:07,1134,,,,2.16.840.1.113883.2.10.27,1,
2592,Consultorio 258,A,2018-05-31 17:30:37,,2018-05-31 17:30:37,1134,,,,2.16.840.1.113883.2.10.27,1,
2599,Consultorio 259,A,2018-05-31 17:43:44,,2018-05-31 17:43:44,1134,,,,2.16.840.1.113883.2.10.27,1,
2600,Consultorio 260,A,2018-05-31 17:45:37,,2018-05-31 17:45:37,1134,,,,2.16.840.1.113883.2.10.27,1,
2622,Consultorio 261,A,2018-06-01 15:13:42,,2018-06-01 15:13:42,1134,,,,2.16.840.1.113883.2.10.27,1,
2623,Consultorio 262,A,2018-06-01 15:14:55,,2018-06-01 15:14:55,1134,,,,2.16.840.1.113883.2.10.27,1,
2624,Consultorio 263,A,2018-06-01 15:16:06,,2018-06-01 15:16:06,1134,,,,2.16.840.1.113883.2.10.27,1,
2625,Consultorio 265,A,2018-06-01 15:16:57,,2018-09-27 18:51:31,1134,,,,2.16.840.1.113883.2.10.27,1,
2626,Consultorio 266,A,2018-06-01 15:19:08,,2018-09-27 18:51:31,1134,,,,2.16.840.1.113883.2.10.27,1,
2627,Consultorio 267,A,2018-06-01 15:23:27,,2018-06-01 15:23:27,1134,,,,2.16.840.1.113883.2.10.27,1,
2633,Consultorio 268,A,2018-06-01 15:33:11,,2018-06-01 15:33:11,1134,,,,2.16.840.1.113883.2.10.27,1,
2634,Consultorio  269,A,2018-06-01 15:34:27,,2018-06-01 15:34:27,1134,,,,2.16.840.1.113883.2.10.27,1,
2635,Consultorio 270,A,2018-06-01 15:37:08,,2018-06-01 15:37:08,1134,,,,2.16.840.1.113883.2.10.27,1,
2685,Consultorio 2,A,2018-06-01 16:52:11,,2018-06-01 16:52:11,1135,,,,2.16.840.1.113883.2.10.27,1,
2687,Consultorio 3,A,2018-06-01 16:54:14,,2018-06-01 16:54:14,1135,,,,2.16.840.1.113883.2.10.27,1,
2688,Consultorio 4,A,2018-06-01 16:54:44,,2018-06-01 16:54:44,1135,,,,2.16.840.1.113883.2.10.27,1,
2689,Consultorio 5,A,2018-06-01 16:55:29,,2018-06-01 16:55:29,1135,,,,2.16.840.1.113883.2.10.27,1,
11239,Cuidados Paliativos Habitación 202,A,2020-05-05 16:39:18,,2020-05-05 16:39:18,1135,,,,2.16.840.1.113883.2.10.27,1,
11241,Cuidados Paliativos Habitación 203,A,2020-05-05 16:39:19,,2020-05-05 16:39:19,1135,,,,2.16.840.1.113883.2.10.27,1,
11243,Cuidados Paliativos Habitación 204,A,2020-05-05 16:39:19,,2020-05-05 16:39:19,1135,,,,2.16.840.1.113883.2.10.27,1,
11245,Cuidados Paliativos Habitación 205,A,2020-05-05 16:39:19,,2020-05-05 16:39:19,1135,,,,2.16.840.1.113883.2.10.27,1,
11212,Neumonologia (U1) Habitacion 300,A,2020-05-05 16:39:18,,2020-05-14 21:25:55,1137,,,,2.16.840.1.113883.2.10.27,1,
12105,Neumonologia (U1) Habitacion 301,A,2020-05-14 21:27:11,,2020-05-14 21:27:11,1137,,,,2.16.840.1.113883.2.10.27,1,
12106,Neumonologia (U1) Habitacion 302,A,2020-05-14 21:27:28,,2020-05-14 21:31:29,1137,,,,2.16.840.1.113883.2.10.27,1,
12107,Neumonologia (U1) Habitacion 303,A,2020-05-14 21:27:50,,2020-05-14 21:31:36,1137,,,,2.16.840.1.113883.2.10.27,1,
12108,Neumonologia (U1) Habitacion 304,A,2020-05-14 21:28:08,,2020-05-14 21:31:42,1137,,,,2.16.840.1.113883.2.10.27,1,
12111,Neumonologia (U1) Habitacion 305,A,2020-05-14 21:32:06,,2020-05-14 21:32:06,1137,,,,2.16.840.1.113883.2.10.27,1,
12112,Neumonologia (U1) Habitacion 306,A,2020-05-14 21:32:30,,2020-05-14 21:32:30,1137,,,,2.16.840.1.113883.2.10.27,1,
12113,Neumonologia (U1) Habitacion 308 - 310,A,2020-05-14 21:33:01,,2020-05-14 21:33:01,1137,,,,2.16.840.1.113883.2.10.27,1,
12114,Neumonologia (U1) Habitacion 311,A,2020-05-14 21:33:25,,2020-05-14 21:33:25,1137,,,,2.16.840.1.113883.2.10.27,1,
12115,Neumonologia (U1) Habitacion 312,A,2020-05-14 21:33:47,,2020-05-14 21:33:47,1137,,,,2.16.840.1.113883.2.10.27,1,
11225,Neumonología (U3) Habitacion 381-382,A,2020-05-05 16:39:18,,2020-05-14 22:17:29,1138,,,,2.16.840.1.113883.2.10.27,1,
