id_local,descripcion,estado,fecha_alta,fecha_baja,fecha_ultima_modificacion,id_planta,descripcion_numerica,cod_sector,id_mostrador,cod_dominio,id_usuario,id_sector,ambito
1522,SUM 1,A,2018-01-26 14:16:29,,2018-01-26 14:16:29,1506,,,,2.16.840.1.113883.2.10.27,1,,otros
1523,SUM 2,A,2018-01-26 14:16:51,,2018-01-26 14:16:51,1506,,,,2.16.840.1.113883.2.10.27,1,,otros
1526,Jefatura,A,2018-01-26 14:25:51,,2019-10-11 15:11:59,1506,,,,2.16.840.1.113883.2.10.27,1,,administracion
1532,Admision,A,2018-01-26 14:38:04,,2018-01-26 14:38:04,1530,,,,2.16.840.1.113883.2.10.27,1,,otros
1533,Consultorio 1,A,2018-01-26 14:38:47,,2018-01-26 14:38:47,1530,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1534,Consultorio 2,A,2018-01-26 14:39:17,,2018-01-26 14:39:17,1530,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1535,Consultorio 3,A,2018-01-26 14:40:07,,2018-01-26 14:40:07,1530,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1536,Oficina ,A,2018-01-26 14:40:36,,2018-01-26 14:40:36,1530,,,,2.16.840.1.113883.2.10.27,1,,otros
1537,Consultorio 5,A,2018-01-26 14:41:14,,2018-01-26 14:41:14,1530,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1538,Consultorio 6,A,2018-01-26 14:41:56,,2018-01-26 14:41:56,1530,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1539,Consultorio 7,A,2018-01-26 14:42:35,,2018-01-26 14:42:35,1530,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1540,Consultorio 8,A,2018-01-26 14:54:55,,2018-01-26 14:54:55,1530,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1541,Vacunatorio,A,2018-01-26 14:56:54,,2018-01-26 14:56:54,1530,,,,2.16.840.1.113883.2.10.27,1,,otros
1542,Consultorio 11,A,2018-01-26 14:58:12,,2018-01-26 14:58:12,1530,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1543,Baño,A,2018-01-26 14:58:26,,2018-01-26 14:58:26,1530,,,,2.16.840.1.113883.2.10.27,1,,administracion
1544,Odontologia,A,2018-01-26 15:00:30,,2018-09-27 18:51:32,1531,,,,2.16.840.1.113883.2.10.27,1,,otros
1545,Consultorio 15,A,2018-01-26 15:01:04,,2018-01-26 15:01:04,1531,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1546,Consultorio 16,A,2018-01-26 15:01:52,,2018-01-26 15:01:52,1531,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1547,Consultorio 17,A,2018-01-26 15:02:30,,2018-01-26 15:02:30,1531,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1548,Farmacia ,A,2018-01-26 15:02:54,,2018-01-26 15:02:54,1531,,,,2.16.840.1.113883.2.10.27,1,,otros
1552,Enfermeria,A,2018-01-26 15:16:13,,2018-03-09 15:07:58,1551,,,,2.16.840.1.113883.2.10.27,1,,otros
1553,Vacunatorio,A,2018-01-26 15:16:36,,2018-09-27 18:51:33,1551,,,,2.16.840.1.113883.2.10.27,1,,otros
1554,Laboratorio,A,2018-01-26 15:17:07,,2018-01-26 15:17:07,1551,,,,2.16.840.1.113883.2.10.27,1,,laboratorio
1555,Consultorio 1,A,2018-01-26 15:17:34,,2019-10-16 13:36:46,1551,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1556,Consultorio 2,A,2018-01-26 15:18:06,,2019-10-16 13:37:09,1551,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1557,Consultorio 3,A,2018-01-26 15:18:42,,2019-10-16 13:37:16,1551,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1558,Consultorio 4,A,2018-01-26 15:19:16,,2019-10-16 13:37:25,1551,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1774,Consultorio 5,A,2018-02-01 15:12:01,,2018-02-01 15:12:01,1769,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1775,Consultorio 6,A,2018-02-01 15:12:39,,2018-02-01 15:12:39,1769,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1776,Consultorio 7,A,2018-02-01 15:13:03,,2018-02-01 15:13:03,1769,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1777,Consultorio 8,A,2018-02-01 15:13:46,,2018-02-01 15:13:46,1769,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1778,Consultorio 9,A,2018-02-01 15:15:03,,2018-02-01 15:15:03,1769,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1779,Consultorio 10,A,2018-02-01 15:16:13,,2018-02-01 15:16:13,1769,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1780,Consultorio 11,A,2018-02-01 15:16:38,,2018-02-01 15:16:38,1769,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1781,Consultorio 12,A,2018-02-01 15:17:08,,2018-02-01 15:17:08,1769,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1782,Deposito,A,2018-02-01 15:19:16,,2018-02-01 15:19:16,1769,,,,2.16.840.1.113883.2.10.27,1,,otros
1783,Vestuario,A,2018-02-01 15:19:41,,2018-02-01 15:19:41,1769,,,,2.16.840.1.113883.2.10.27,1,,otros
1784,Cocina ,A,2018-02-01 15:20:07,,2018-02-01 15:20:07,1769,,,,2.16.840.1.113883.2.10.27,1,,otros
1785,Caldera,A,2018-02-01 15:20:31,,2018-02-01 15:20:31,1769,,,,2.16.840.1.113883.2.10.27,1,,otros
1786,Enfermeria,A,2018-02-01 15:24:09,,2018-02-01 15:24:09,1769,,,,2.16.840.1.113883.2.10.27,1,,otros
1787,Vacunatorio,A,2018-02-01 15:24:34,,2018-02-01 15:24:34,1769,,,,2.16.840.1.113883.2.10.27,1,,otros
1788,Farmacia,A,2018-02-01 15:24:54,,2018-02-01 15:24:54,1769,,,,2.16.840.1.113883.2.10.27,1,,otros
1789,Admision ,A,2018-02-01 15:25:27,,2018-02-01 15:25:27,1769,,,,2.16.840.1.113883.2.10.27,1,,otros
1790,SUM,A,2018-02-01 15:25:46,,2018-02-01 15:25:46,1769,,,,2.16.840.1.113883.2.10.27,1,,otros
1791,Sala de Espera ,A,2018-02-01 15:26:06,,2018-02-01 15:26:06,1769,,,,2.16.840.1.113883.2.10.27,1,,internacion
1792,Coordinacion,A,2018-02-01 15:27:49,,2018-02-01 15:27:49,1769,,,,2.16.840.1.113883.2.10.27,1,,otros
1804,Enfermeria,A,2018-02-07 16:09:56,,2018-02-07 16:09:56,1795,,,,2.16.840.1.113883.2.10.27,1,,otros
1805,Vacunatorio,A,2018-02-07 16:12:27,,2018-02-07 16:12:27,1795,,,,2.16.840.1.113883.2.10.27,1,,otros
1806,Consultorio 4,A,2018-02-07 16:13:04,,2018-02-07 16:13:04,1795,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1807,Consultorio 3,A,2018-02-07 16:13:31,,2018-02-07 16:13:31,1795,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1808,Consultorio 2,A,2018-02-07 16:14:14,,2018-02-07 16:14:14,1795,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1809,Consultorio 1,A,2018-02-07 16:14:43,,2018-02-07 16:14:43,1795,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1797,Consultorio 5,A,2018-02-07 16:04:39,,2018-02-07 16:04:39,1796,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1798,Consultorio 10,A,2018-02-07 16:05:58,,2018-02-07 16:05:58,1796,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1799,Consultorio 6,A,2018-02-07 16:06:38,,2018-02-07 16:06:38,1796,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1800,Consultorio 7,A,2018-02-07 16:07:18,,2018-02-07 16:07:18,1796,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1801,Consultorio 8,A,2018-02-07 16:08:00,,2018-02-07 16:08:00,1796,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1802,Consultorio 9,A,2018-02-07 16:08:37,,2018-02-07 16:08:37,1796,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1803,Jefatura,A,2018-02-07 16:09:07,,2018-02-07 16:09:07,1796,,,,2.16.840.1.113883.2.10.27,1,,administracion
1815,SUM,A,2018-02-08 17:38:05,,2018-02-08 17:38:05,1814,,,,2.16.840.1.113883.2.10.27,1,,otros
1816,Consultorio 2,A,2018-02-08 17:38:41,,2018-02-08 17:38:41,1814,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1817,Consultorio 3,A,2018-02-08 17:39:01,,2018-02-08 17:39:01,1814,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1818,Consultorio 4,A,2018-02-08 17:39:54,,2018-02-08 17:39:54,1814,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1819,Consultorio 5,A,2018-02-08 17:40:25,,2018-02-08 17:40:25,1814,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1820,Consultorio 6,A,2018-02-08 17:41:17,,2018-02-08 17:41:17,1814,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1821,Consultorio 7,A,2018-02-08 17:41:47,,2018-02-08 17:41:47,1814,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1822,Consultorio 8,A,2018-02-08 17:42:18,,2018-02-08 17:42:18,1814,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1823,Consultorio 9,A,2018-02-08 17:42:48,,2018-02-08 17:42:48,1814,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1824,Consultorio 10,A,2018-02-08 17:43:31,,2018-02-08 17:43:31,1814,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1825,Consultorio 11,A,2018-02-08 17:44:01,,2018-02-08 17:44:01,1814,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1826,Consultorio 12,A,2018-02-08 17:44:28,,2018-02-08 17:44:28,1814,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1827,Farmacia,A,2018-02-08 17:44:47,,2018-02-08 17:44:47,1814,,,,2.16.840.1.113883.2.10.27,1,,otros
1828,Consultorio 13,A,2018-02-08 17:45:30,,2018-02-08 17:45:30,1814,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1829,Consultorio 14,A,2018-02-08 17:46:03,,2018-02-08 17:46:03,1814,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1833,Consultorio 1,A,2018-02-09 15:49:55,,2018-02-09 15:49:55,1832,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2009,Consultorio 2,A,2018-03-12 16:16:21,,2018-03-12 16:16:21,1832,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2716,Consultorio 3,A,2018-06-02 19:29:04,,2018-06-02 19:29:04,1832,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2717,Consultorio 4,A,2018-06-02 19:43:11,,2018-06-02 19:43:11,1832,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2718,Consultorio 5,A,2018-06-02 19:44:03,,2018-06-02 19:44:03,1832,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2719,Consultorio 6,A,2018-06-02 19:44:53,,2018-09-27 18:51:31,1832,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2720,Consultorio 7,A,2018-06-02 19:46:24,,2018-06-02 19:46:24,1832,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2721,Consultorio 8,A,2018-06-02 19:47:04,,2018-09-27 18:51:32,1832,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2722,Consultorio 9,A,2018-06-02 19:48:02,,2018-06-02 19:48:02,1832,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2723,Consultorio 10,A,2018-06-02 19:49:04,,2018-09-27 18:51:32,1832,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2724,Consultorio 11,A,2018-06-02 19:51:09,,2018-06-02 19:51:09,1832,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2725,Consultorio 12,A,2018-06-02 19:52:40,,2018-06-02 19:52:40,1832,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2726,Enfermeria,A,2018-06-02 19:55:32,,2018-06-02 19:55:32,1832,,,,2.16.840.1.113883.2.10.27,1,,otros
2727,Vacunatorio,A,2018-06-02 19:57:48,,2018-09-27 18:51:33,1832,,,,2.16.840.1.113883.2.10.27,1,,otros
2728,Farmacia,A,2018-06-02 20:00:02,,2018-06-02 20:00:02,1832,,,,2.16.840.1.113883.2.10.27,1,,otros
2729,Admision,A,2018-06-02 20:01:33,,2018-06-02 20:01:33,1832,,,,2.16.840.1.113883.2.10.27,1,,otros
2730,Deposito,A,2018-06-02 20:08:53,,2018-06-02 20:08:53,1832,,,,2.16.840.1.113883.2.10.27,1,,otros
2731,Jefatura,A,2018-06-02 20:10:56,,2018-06-02 20:10:56,1832,,,,2.16.840.1.113883.2.10.27,1,,administracion
1839,Administracion ,A,2018-02-22 14:46:06,,2018-02-22 14:47:23,1836,,,,2.16.840.1.113883.2.10.27,1,,administracion
1840,Administracion 2 ,A,2018-02-22 14:46:59,,2018-02-22 14:46:59,1836,,,,2.16.840.1.113883.2.10.27,1,,administracion
1841,Vacunatorio,A,2018-02-22 14:48:33,,2018-02-22 14:49:31,1836,,,,2.16.840.1.113883.2.10.27,1,,otros
1842,Laboratorio,A,2018-02-22 14:50:45,,2018-02-22 14:50:45,1836,,,,2.16.840.1.113883.2.10.27,1,,laboratorio
1843,Enfermeria,A,2018-02-22 14:51:59,,2018-02-22 14:51:59,1836,,,,2.16.840.1.113883.2.10.27,1,,otros
1844,Consultorio 1,A,2018-02-22 14:52:39,,2018-02-22 14:52:39,1836,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1845,Consultorio 2,A,2018-02-22 14:53:14,,2018-02-22 14:53:14,1836,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1846,Consultorio 5,A,2018-02-22 14:53:53,,2018-02-22 14:53:53,1837,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1847,Consultorio 6,A,2018-02-22 14:54:35,,2018-02-22 14:54:35,1837,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1848,Jefatura,A,2018-02-22 14:55:16,,2018-02-22 14:55:16,1837,,,,2.16.840.1.113883.2.10.27,1,,administracion
1849,Consultorio 8,A,2018-02-22 14:56:02,,2018-02-22 14:56:02,1837,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1850,Consultorio 9,A,2018-02-22 14:56:36,,2018-02-22 14:56:36,1837,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1851,Consultorio 10 ,A,2018-02-22 14:57:14,,2018-02-22 14:57:14,1837,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1852,Consultorio 11,A,2018-02-22 14:57:54,,2018-02-22 14:57:54,1837,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1853,Farmacia ,A,2018-02-22 14:58:13,,2018-02-22 14:58:13,1837,,,,2.16.840.1.113883.2.10.27,1,,otros
1854,SUM,A,2018-02-22 14:58:38,,2018-02-22 14:58:38,1838,,,,2.16.840.1.113883.2.10.27,1,,otros
1859,Consultorio 107,A,2018-02-22 15:25:34,,2018-09-27 18:51:31,1857,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1860,Consultorio 108,A,2018-02-22 15:26:36,,2018-09-27 18:51:31,1857,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1861,Consultorio 109,A,2018-02-22 15:28:04,,2018-09-27 18:51:31,1857,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1862,Consultorio 110,A,2018-02-22 15:28:39,,2018-09-27 18:51:31,1857,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1863,Consultorio 111,A,2018-02-22 15:29:09,,2018-09-27 18:51:31,1857,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1864,Consultorio 112,A,2018-02-22 15:29:43,,2018-09-27 18:51:31,1857,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1865,Consultorio 113,A,2018-02-22 15:30:29,,2018-09-27 18:51:31,1857,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1866,Consultorio 114,A,2018-02-22 15:31:02,,2018-09-27 18:51:31,1857,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1867,Consultorio 115,A,2018-02-22 15:31:41,,2018-09-27 18:51:31,1857,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1868,Enfermeria,A,2018-02-22 15:32:35,,2018-02-22 15:32:35,1857,,,,2.16.840.1.113883.2.10.27,1,,otros
1869,Farmaci,A,2018-02-22 15:32:55,,2018-02-22 15:32:55,1857,,,,2.16.840.1.113883.2.10.27,1,,otros
1870,Consultorio A,A,2018-02-22 15:33:43,,2018-02-22 15:33:43,1857,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1559,Consultorio 5,A,2018-01-26 15:19:51,,2019-10-16 13:37:39,1551,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1560,Consultorio 6,A,2018-01-26 15:20:55,,2019-10-16 13:37:50,1551,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1561,Consultorio 8,A,2018-01-26 15:21:27,,2019-10-16 13:37:59,1551,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1562,Jefatura,A,2018-01-26 15:22:01,,2018-03-09 15:08:30,1551,,,,2.16.840.1.113883.2.10.27,1,,administracion
1563,Baño,A,2018-01-26 15:22:16,,2018-01-26 15:22:16,1551,,,,2.16.840.1.113883.2.10.27,1,,administracion
1564,Farmacia ,A,2018-01-26 15:23:03,,2018-01-26 15:23:03,1551,,,,2.16.840.1.113883.2.10.27,1,,otros
3356,Consultorio 9,A,2019-10-16 13:35:27,,2019-10-16 13:35:27,1551,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
4149,consultorio 7,A,2019-12-17 10:50:07,,2019-12-17 10:50:07,1551,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1568,Farmacia ,A,2018-01-26 15:49:53,,2018-01-26 15:49:53,1567,,,,2.16.840.1.113883.2.10.27,1,,otros
1569,Consultorio 4,A,2018-01-26 15:51:44,,2019-12-17 11:24:04,1567,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1570,Consultorio 3,A,2018-01-26 16:07:39,,2019-12-17 11:23:52,1567,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1571,Consultorio 2,A,2018-01-26 16:08:14,,2019-12-17 11:23:26,1567,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1572,Consultorio 1,A,2018-01-26 16:09:04,,2019-12-17 11:23:14,1567,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1573,Consultorio 5,A,2018-01-26 16:09:35,,2019-12-17 11:22:54,1567,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1574,Enfermeria,A,2018-01-26 16:10:03,,2018-01-26 16:10:03,1567,,,,2.16.840.1.113883.2.10.27,1,,otros
1575,Vacunatorio,A,2018-01-26 16:10:30,,2018-09-27 18:51:33,1567,,,,2.16.840.1.113883.2.10.27,1,,otros
1576,Baño,A,2018-01-26 16:10:48,,2018-01-26 16:10:48,1567,,,,2.16.840.1.113883.2.10.27,1,,administracion
1577,Admision ,A,2018-01-26 16:14:01,,2018-01-26 16:14:01,1567,,,,2.16.840.1.113883.2.10.27,1,,otros
1578,Sala Espera,A,2018-01-26 16:14:56,,2018-01-26 16:14:56,1567,,,,2.16.840.1.113883.2.10.27,1,,internacion
1579,SUM,A,2018-01-26 16:16:19,,2018-01-26 16:16:19,1567,,,,2.16.840.1.113883.2.10.27,1,,otros
1581,Jefatura,A,2018-01-26 16:18:03,,2018-01-26 16:18:03,1580,,,,2.16.840.1.113883.2.10.27,1,,administracion
1582,Consultorio 6,A,2018-01-26 16:20:44,,2019-12-17 11:22:43,1580,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1583,Consultorio 7,A,2018-01-26 16:21:15,,2019-12-17 11:22:31,1580,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1584,Vestuario,A,2018-01-26 16:21:42,,2018-01-26 16:21:42,1580,,,,2.16.840.1.113883.2.10.27,1,,otros
1585,Consultorio 8,A,2018-01-26 16:22:09,,2019-12-17 11:22:22,1580,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1586,Consultorio 9,A,2018-01-26 16:22:49,,2019-12-17 11:22:15,1580,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1587,Consultorio 10,A,2018-01-26 16:23:35,,2019-12-17 11:22:05,1580,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1588,Consultorio 11,A,2018-01-26 16:24:21,,2019-12-17 11:21:53,1580,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1589,Sala Maquinas ,A,2018-01-26 16:24:49,,2018-01-26 16:24:49,1580,,,,2.16.840.1.113883.2.10.27,1,,internacion
1590,Consultorio 12,A,2018-01-26 16:35:07,,2019-12-17 11:21:44,1580,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1591,Consultorio 13,A,2018-01-26 16:36:14,,2019-12-17 11:21:34,1580,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1592,Deposito,A,2018-01-26 16:37:45,,2018-01-26 16:37:45,1580,,,,2.16.840.1.113883.2.10.27,1,,otros
1593,Sala Maquina Termodinamicas,A,2018-01-26 16:38:22,,2018-01-26 16:38:22,1580,,,,2.16.840.1.113883.2.10.27,1,,internacion
1594,Sala de Espera,A,2018-01-26 16:38:47,,2018-01-26 16:38:47,1580,,,,2.16.840.1.113883.2.10.27,1,,internacion
1595,Sala Maquinas,A,2018-01-26 16:39:12,,2018-01-26 16:39:12,1580,,,,2.16.840.1.113883.2.10.27,1,,internacion
1603,Consultorio 10,A,2018-01-26 17:05:32,,2018-02-14 12:40:51,1602,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1604,Consultorio 9,A,2018-01-26 17:06:20,,2018-02-14 12:40:43,1602,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1605,Consultorio 8,A,2018-01-26 17:07:24,,2018-02-14 12:40:34,1602,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1606,Consultorio 7,A,2018-01-26 17:08:12,,2018-02-14 12:40:26,1602,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1607,Consultorio 6,A,2018-01-26 17:09:17,,2018-02-14 12:40:17,1602,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1608,Consultorio 5,A,2018-01-26 17:09:50,,2018-02-14 12:40:08,1602,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1609,Consultorio 4,A,2018-01-26 17:11:35,,2018-02-14 12:39:30,1602,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1610,Consultorio 3,A,2018-01-26 17:12:09,,2018-02-14 12:39:18,1602,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1611,Consultorio 2,A,2018-01-26 17:12:35,,2018-02-14 12:39:07,1602,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1612,Consultorio 1,A,2018-01-26 17:13:25,,2018-02-14 12:38:54,1602,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1613,Vacunatorio,A,2018-01-26 17:16:37,,2018-02-14 12:41:57,1602,,,,2.16.840.1.113883.2.10.27,1,,otros
1614,Enfermeria,A,2018-01-26 17:17:17,,2018-02-14 12:41:44,1602,,,,2.16.840.1.113883.2.10.27,1,,otros
1615,Recepcion ,A,2018-01-26 17:20:46,,2018-01-26 17:20:46,1602,,,,2.16.840.1.113883.2.10.27,1,,otros
1616,Baño Caballeros,A,2018-01-26 17:21:02,,2018-01-26 17:21:02,1602,,,,2.16.840.1.113883.2.10.27,1,,administracion
1617,Baño Damas ,A,2018-01-26 17:21:16,,2018-01-26 17:21:16,1602,,,,2.16.840.1.113883.2.10.27,1,,administracion
1618,Baño Disc ,A,2018-01-26 17:21:32,,2018-01-26 17:21:32,1602,,,,2.16.840.1.113883.2.10.27,1,,administracion
1619,SUM,A,2018-01-26 17:22:19,,2018-02-14 12:42:51,1602,,,,2.16.840.1.113883.2.10.27,1,,otros
1620,Jefatura,A,2018-01-26 17:23:01,,2018-02-14 12:42:16,1602,,,,2.16.840.1.113883.2.10.27,1,,administracion
1621,Cocina ,A,2018-01-26 17:23:23,,2018-01-26 17:23:23,1602,,,,2.16.840.1.113883.2.10.27,1,,otros
1622,Vestuario,A,2018-01-26 17:23:36,,2018-01-26 17:23:36,1602,,,,2.16.840.1.113883.2.10.27,1,,otros
1623,Admision,A,2018-01-26 17:28:34,,2018-01-26 17:28:34,1602,,,,2.16.840.1.113883.2.10.27,1,,otros
1624,Solo Personal,A,2018-01-26 17:29:11,,2018-01-26 17:29:11,1602,,,,2.16.840.1.113883.2.10.27,1,,administracion
1625,Farmacia ,A,2018-01-26 17:30:52,,2018-01-26 17:30:52,1602,,,,2.16.840.1.113883.2.10.27,1,,otros
1626,Sala de Espera,A,2018-01-26 17:31:18,,2018-01-26 17:31:18,1602,,,,2.16.840.1.113883.2.10.27,1,,internacion
1627,Extracción,A,2018-01-26 17:32:23,,2018-01-26 17:32:23,1602,,,,2.16.840.1.113883.2.10.27,1,,otros
1631,Vacunatorio,A,2018-01-26 17:44:22,,2018-09-27 18:51:33,1630,,,,2.16.840.1.113883.2.10.27,1,,otros
1632,Enfermeria,A,2018-01-26 17:44:55,,2018-01-26 17:44:55,1630,,,,2.16.840.1.113883.2.10.27,1,,otros
1633,Consultorio 1,A,2018-01-26 17:45:29,,2018-01-26 17:45:29,1630,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1634,Consultorio 2,A,2018-01-26 17:45:55,,2018-01-26 17:45:55,1630,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1635,Consultorio 3,A,2018-01-26 17:46:17,,2018-01-26 17:46:17,1630,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1636,Consultorio 4,A,2018-01-26 17:46:48,,2018-01-26 17:46:48,1630,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1637,Consultorio 5,A,2018-01-26 17:47:16,,2018-01-26 17:47:16,1630,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1638,Farmacia,A,2018-01-26 17:47:44,,2018-01-26 17:47:44,1630,,,,2.16.840.1.113883.2.10.27,1,,otros
1639,Jefatura,A,2018-01-26 17:48:10,,2018-01-26 17:48:10,1630,,,,2.16.840.1.113883.2.10.27,1,,administracion
1640,Sala de Estar,A,2018-01-26 17:48:40,,2018-01-26 17:48:40,1630,,,,2.16.840.1.113883.2.10.27,1,,internacion
1641,Consultorio 6,A,2018-01-26 17:49:10,,2018-01-26 17:49:10,1630,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1642,Consultorio 7,A,2018-01-26 17:49:38,,2018-01-26 17:49:38,1630,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1643,Consultorio 8,A,2018-01-26 17:50:04,,2018-01-26 17:50:04,1630,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1644,Consultorio 9,A,2018-01-26 17:50:33,,2018-01-26 17:50:33,1630,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1645,Consultorio 10,A,2018-01-26 17:51:01,,2018-01-26 17:51:01,1630,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
1646,SUM,A,2018-01-26 17:51:31,,2018-01-26 17:51:31,1630,,,,2.16.840.1.113883.2.10.27,1,,otros
